verse_id,pair,su_idx,tgt_idx,su_text,tgt_text,sim,len_ratio,punct_diff,ne_overlap,flag
Yohanes:1:15,su-id,1,1,"Hal Anjeunna, kieu ditetelakeunana ku Yohanes, ""Anjeunna teh nya eta anu ceuk kami kieu tea, 'Sumping-Na pandeurieun kami, tapi ngungkulan kami, reh Anjeunna mah memeh kami dijurukeun oge geus jumeneng.'""","Yohanes memberi kesaksian tentang Dia dan berseru, katanya: ""Inilah Dia, yang kumaksudkan ketika aku berkata: Kemudian dari padaku akan datang Dia yang telah mendahului aku, sebab Dia telah ada sebelum aku.""",0.659,0.951,4,1.0,Low
Yohanes:1:18,su-id,2,1,"Tapi urang bakal terang ka Mantenna ti Yesus Kristus, Putra tunggal Allah, anu sarua jeung Allah, anu salawasna sasarengan jeung Allah.","Tidak seorangpun yang pernah melihat Allah; tetapi Anak Tunggal Allah, yang ada di pangkuan Bapa, Dialah yang menyatakan-Nya.",0.6134,0.96,2,0.0,Low
Yohanes:1:19,su-id,1,1,"Para gegeden urang Yahudi di Yerusalem ngutus sawatara imam jeung jelema-jelema urang Lewi, nanyakeun kieu ka Yohanes, ""Anjeun teh saha?""","Dan inilah kesaksian Yohanes ketika orang Yahudi dari Yerusalem mengutus beberapa imam dan orang-orang Lewi kepadanya untuk menanyakan dia: ""Siapakah engkau?""",0.8565,1.0,3,1.0,Low
Yohanes:1:21,su-id,1,2,"""Upami sanes, saha?"" ceuk utusan, ""Anjeun teh Elias?"" ""Lain, lain eta,"" waler Yohanes.","Elia?"" Dan ia menjawab: ""Bukan!"" ""Engkaukah nabi yang akan datang?"" Dan ia menjawab: ""Bukan!""",0.6969,0.963,8,0.0,Low
Yohanes:1:22,su-id,3,1,"Cobi, ceuk anjeun, anjeun teh saha?""","Maka kata mereka kepadanya: ""Siapakah engkau?",0.6956,0.9,3,1.0,Low
Yohanes:1:22,su-id,2,2,"""Sim kuring kedah ngahaturkeun jawaban anu pasti ka nu ngutus.",Sebab kami harus memberi jawab kepada mereka yang mengutus kami.,0.6474,0.917,0,1.0,Medium
Yohanes:1:23,su-id,1,1,"Yohanes ngawalerna ku pilahir Nabi Yesaya: ""Kaula teh, 'Soara anu cumeluk di gurun keusik: Sadiakeun jalan anu lempeng, pikeun Pangeran!'""","Jawabnya: ""Akulah suara orang yang berseru-seru di padang gurun: Luruskanlah jalan Tuhan! seperti yang telah dikatakan nabi Yesaya.""",0.7244,0.929,2,0.0,Low
Yohanes:1:24,su-id,1,1,"Eta para utusan anu diutus ku urang Parisi,",Dan di antara orang-orang yang diutus itu ada beberapa orang Farisi.,0.6206,0.643,1,1.0,Medium
Yohanes:1:25,su-id,1,1,"naranya deui, ""Kristus sanes, Elias sanes, Nabi tea sanes, naha atuh anjeun ngabaptis?""","Mereka bertanya kepadanya, katanya: ""Mengapakah engkau membaptis, jikalau engkau bukan Mesias, bukan Elia, dan bukan nabi yang akan datang?""",0.7834,0.741,1,1.0,Medium
Yohanes:1:26,su-id,1,1,"Waler Yohanes, ""Kaula ngabaptis teh ku cai.","Yohanes menjawab mereka, katanya: ""Aku membaptis dengan air; tetapi di tengah-tengah kamu berdiri Dia yang tidak kamu kenal,",0.7076,0.4,3,1.0,Low
Yohanes:1:28,su-id,1,1,"Eta kajadian teh di Betania sisi Walungan Yordan peuntas wetan, paragi Yohanes ngabaptis.","Hal itu terjadi di Betania yang di seberang sungai Yordan, di mana Yohanes membaptis.",0.9228,0.938,0,1.0,High
Yohanes:1:29,su-id,1,1,Poe isukna Yohanes ningali Yesus anu rek ka anjeunna.,"Pada keesokan harinya Yohanes melihat Yesus datang kepadanya dan ia berkata: ""Lihatlah Anak domba Allah, yang menghapus dosa dunia.",0.705,0.435,2,1.0,Low
Yohanes:1:31,su-id,2,1,"Tapi kami ngabaptis ku cai teh nya eta pikeun ngenalkeun Anjeunna ka bangsa Israil.""","Dan aku sendiripun mula-mula tidak mengenal Dia, tetapi untuk itulah aku datang dan membaptis dengan air, supaya Ia dinyatakan kepada Israel.""",0.7148,0.593,2,1.0,Medium
Yohanes:1:32,su-id,1,1,"Geus kitu Yohanes ngucapkeun panyaksi kieu, ""Kami geus nenjo Anjeunna diauban ku Roh Allah anu lungsur ti sawarga ngarupakeun manuk japati.","Dan Yohanes memberi kesaksian, katanya: ""Aku telah melihat Roh turun dari langit seperti merpati, dan Ia tinggal di atas-Nya.",0.7037,0.923,2,1.0,Medium
Yohanes:1:33,su-id,2,1,"Tapi memeh eta kami geus didawuhan kieu ku Allah, anu ngutus kami supaya ngabaptis ku cai, 'Maneh bakal nenjo Roh Kami ti sawarga turun ka hiji jelema; nya Anjeunna engke anu bakal ngabaptis ku Roh Suci.'","Dan akupun tidak mengenal-Nya, tetapi Dia, yang mengutus aku untuk membaptis dengan air, telah berfirman kepadaku: Jikalau engkau melihat Roh itu turun ke atas seseorang dan tinggal di atas-Nya, Dialah itu yang akan membaptis dengan Roh Kudus.",0.7056,0.872,4,1.0,Low
Yohanes:1:34,su-id,1,1,"Ieu anu diaku ku kami teh hiji kajadian anu geus katenjo ku kami,"" saurna deui, ""nu matak ayeuna kami ngabejaan ka maraneh: Anjeunna teh Putra Allah.""","Dan aku telah melihat-Nya dan memberi kesaksian: Ia inilah Anak Allah.""",0.6827,0.485,2,1.0,Low
Yohanes:1:35,su-id,1,1,"Poe isukna deui, waktu Yohanes keur ngadeg di tempat kamari jeung dua muridna,",Pada keesokan harinya Yohanes berdiri di situ pula dengan dua orang muridnya.,0.8732,0.867,2,1.0,Medium
Yohanes:1:36,su-id,1,1,ningali Yesus ngalangkung.,"Dan ketika ia melihat Yesus lewat, ia berkata: ""Lihatlah Anak domba Allah!""",0.6197,0.235,3,1.0,Low
Yohanes:1:37,su-id,1,1,"Sanggeus anjeunna ngalahir kitu, eta dua murid teh arindit naluturkeun ka Yesus.","Kedua murid itu mendengar apa yang dikatakannya itu, lalu mereka pergi mengikut Yesus.",0.7199,0.933,0,1.0,Medium
Yohanes:1:38,su-id,1,2,"Yesus nyoreang, ningalieun ka nu naluturkeun tuluy mariksa, ""Keur nareangan naon?"" Jawabna, ""Di mana Rabi linggih?"" (Rabi hartina ""Guru"").","Ia melihat, bahwa mereka mengikut Dia lalu berkata kepada mereka: ""Apakah yang kamu cari?"" Kata mereka kepada-Nya: ""Rabi (artinya: Guru), di manakah Engkau tinggal?""",0.7327,0.846,4,0.0,Low
Yohanes:1:40,su-id,1,1,"Anu saurang ngaranna Andreas, boga dulur ngaranna Simon Petrus.","Salah seorang dari keduanya yang mendengar perkataan Yohanes lalu mengikut Yesus adalah Andreas, saudara Simon Petrus.",0.7398,0.611,0,0.333,Medium
Yohanes:1:41,su-id,1,1,"Gancang Andreas manggihan Simon, tuluy nyarita, ""Kuring geus papanggih jeung Mesias."" (Mesias teh hartina ""Kristus"", Jurusalamet.)","Andreas mula-mula bertemu dengan Simon, saudaranya, dan ia berkata kepadanya: ""Kami telah menemukan Mesias (artinya: Kristus).""",0.8773,1.0,3,1.0,Low
Yohanes:1:42,su-id,2,2,"Yesus neuteup ka Simon, tuluy ngalahir, ""Ngaran maneh Simon, anak Yonas.","Yesus memandang dia dan berkata: ""Engkau Simon, anak Yohanes, engkau akan dinamakan Kefas (artinya: Petrus).""",0.8548,0.667,3,0.333,Low
Yohanes:1:42,su-id,1,1,Simon tuluy dideuheuskeun ka Yesus.,Ia membawanya kepada Yesus.,0.6301,0.833,0,1.0,Medium
Yohanes:1:43,su-id,1,1,Poe isukna Yesus angkat ka Galilea.,Pada keesokan harinya Yesus memutuskan untuk berangkat ke Galilea.,0.8739,0.7,0,1.0,High
Yohanes:1:43,su-id,2,2,"Anjeunna pendak jeung Pilipus, tuluy diajak, saur-Na, ""Milu ka Kami!""","Ia bertemu dengan Filipus, dan berkata kepadanya: ""Ikutlah Aku!""",0.7773,0.778,3,1.0,Low
Yohanes:1:44,su-id,1,1,"(Pilipus asal ti Betsaida, lemburna Andreas jeung Petrus.)","Filipus itu berasal dari Betsaida, kota Andreas dan Petrus.",0.8653,0.917,0,1.0,High
Yohanes:1:45,su-id,1,1,"Pilipus manggihan Natanael, nyarita, ""Kuring geus papanggih jeung anu disebut-sebut ku Musa dina Kitab Hukum Allah jeung anu ditulis ku nabi-nabi tea.","Filipus bertemu dengan Natanael dan berkata kepadanya: ""Kami telah menemukan Dia, yang disebut oleh Musa dalam kitab Taurat dan oleh para nabi, yaitu Yesus, anak Yusuf dari Nazaret.""",0.7889,0.857,2,0.5,Medium
Yohanes:1:46,su-id,1,1,"""Na aya kitu anu hade ti Nasaret?"" Natanael nanya.","Kata Natanael kepadanya: ""Mungkinkah sesuatu yang baik datang dari Nazaret?""",0.7838,0.929,1,1.0,Medium
Yohanes:1:47,su-id,1,1,"Barang ningali Natanael datang, Yesus terus ngalahir ngeunaan dirina, saur-Na, ""Tah ieu urang Israil tulen, taya pisan kapalsuanana!""","Kata Filipus kepadanya: ""Mari dan lihatlah!"" Yesus melihat Natanael datang kepada-Nya, lalu berkata tentang dia: ""Lihat, inilah seorang Israel sejati, tidak ada kepalsuan di dalamnya!""",0.7971,0.711,4,1.0,Low
Yohanes:1:48,su-id,1,1,"""Geuning Bapa uninga ka abdi?"" Natanael nanya.","Kata Natanael kepada-Nya: ""Bagaimana Engkau mengenal aku?"" Jawab Yesus kepadanya: ""Sebelum Filipus memanggil engkau, Aku telah melihat engkau di bawah pohon ara.""",0.6579,0.333,3,0.0,Low
Yohanes:1:49,su-id,1,1,"""Pa Guru!"" jawab Natanael, ""Pa Guru teh geuning Putra Allah!","Kata Natanael kepada-Nya: ""Rabi, Engkau Anak Allah, Engkau Raja orang Israel!""",0.7181,0.842,3,1.0,Low
Yohanes:1:50,su-id,1,1,"Saur Yesus, ""Maneh percaya kitu teh naha pedah bieu Kami nyebutkeun yen maneh ku Kami katenjo handapeun tangkal kondang?","Yesus menjawab, kata-Nya: ""Karena Aku berkata kepadamu: Aku melihat engkau di bawah pohon ara, maka engkau percaya?",0.7606,0.88,3,1.0,Low
Yohanes:1:50,su-id,2,2,"Loba keneh anu leuwih aheng, bakal kasaksian ku maneh.""","Engkau akan melihat hal-hal yang lebih besar dari pada itu.""",0.6468,0.857,1,1.0,Medium
Yohanes:1:51,su-id,1,1,"Saur-Na deui ka sarerea, ""Sing percaya kana benerna ieu omongan Kami: Maraneh bakal narenjo langit muka, para malaikat turun unggah ti sawarga ka Putra Manusa."" Yohanes 2","Lalu kata Yesus kepadanya: ""Aku berkata kepadamu, sesungguhnya engkau akan melihat langit terbuka dan malaikat-malaikat Allah turun naik kepada Anak Manusia."" Yohanes 2",0.6686,0.857,1,0.5,Medium
Yohanes:1:52,su-id,1,1,Ku manehna ditanyakeun pukul sabaraha mimiti cageurna.,Ia bertanya kepada mereka pukul berapa anak itu mulai sembuh.,0.7666,0.727,0,1.0,Medium
Yohanes:1:52,su-id,2,2,"Jawabna, ""Kamari, tabuh hiji siang muriangna rerep.""","Jawab mereka: ""Kemarin siang pukul satu demamnya hilang.""",0.73,1.0,3,1.0,Low
Yohanes:1:53,su-id,1,1,"Bapa budak teh ingeteun, jam eta pisan kamari Yesus ngadawuh-Na, ""Anak maneh tangtu hirup."" Manehna jeung sakulawargana jadi palercaya ka Yesus.","Maka teringatlah ayah itu, bahwa pada saat itulah Yesus berkata kepadanya: ""Anakmu hidup."" Lalu iapun percaya, ia dan seluruh keluarganya.",0.8304,0.931,1,1.0,High
Yohanes:1:54,su-id,2,2,Yohanes 5,Yohanes 5,1.0,1.0,0,1.0,High
Yohanes:1:54,su-id,1,1,"Eta kaajaiban teh anu kadua anu dipidamel ku Yesus di Galilea, sanggeus sumping ti Yudea.",Dan itulah tanda kedua yang dibuat Yesus ketika Ia pulang dari Yudea ke Galilea.,0.8494,0.882,1,1.0,High
Yohanes:1:55,su-id,1,1,"Sabab daging Kami teh sajatina kadaharan, getih Kami sajatina inuman.",Sebab daging-Ku adalah benar-benar makanan dan darah-Ku adalah benar-benar minuman.,0.8835,0.632,1,1.0,Medium
Yohanes:1:56,su-id,1,1,"Anu ngadahar daging Kami jeung nginum getih Kami, bakal hirup di Kami, nya kitu deui Kami bakal hirup di manehna.","Barangsiapa makan daging-Ku dan minum darah-Ku, ia tinggal di dalam Aku dan Aku di dalam dia.",0.8877,0.957,1,1.0,High
Yohanes:1:57,su-id,1,1,"Kami diutus ku Rama anu jumeneng hirup, sarta ku karana Mantenna Kami oge hirup.","Sama seperti Bapa yang hidup mengutus Aku dan Aku hidup oleh Bapa, demikian juga barangsiapa yang memakan Aku, akan hidup oleh Aku.",0.6385,0.64,1,1.0,Medium
Yohanes:1:58,su-id,2,2,Anu ngadahar ieu roti bakal hirup salalanggengna.,"Barangsiapa makan roti ini, ia akan hidup selama-lamanya.""",0.8066,0.615,1,1.0,Medium
Yohanes:1:59,su-id,1,1,"Yesus ngawulangkeun hal ieu teh di Kapernaum, di imah ibadah.",Semuanya ini dikatakan Yesus di Kapernaum ketika Ia mengajar di rumah ibadat.,0.8233,0.923,1,1.0,High
Yohanes:1:60,su-id,1,1,"Loba panganut Yesus anu ngaromongkeun eta piwulang, pokna, ""Beurat teuing eta pangajaran teh!","Sesudah mendengar semuanya itu banyak dari murid-murid Yesus yang berkata: ""Perkataan ini keras, siapakah yang sanggup mendengarkannya?""",0.6992,0.708,4,1.0,Low
Yohanes:1:61,su-id,1,1,"Yesus oge uningaeun yen loba anu ngaromel kitu, tuluy ngalahir ka maranehna, ""Maraneh rek malundur ku hal ieu?","Yesus yang di dalam hati-Nya tahu, bahwa murid-murid-Nya bersungut-sungut tentang hal itu, berkata kepada mereka: ""Adakah perkataan itu menggoncangkan imanmu?",0.6668,0.667,1,1.0,Medium
Yohanes:1:62,su-id,1,1,"Lamun kitu, kumaha upama engke maraneh narenjo Putra Manusa mulang ka tempat asal-Na?","Dan bagaimanakah, jikalau kamu melihat Anak Manusia naik ke tempat di mana Ia sebelumnya berada?",0.6407,1.0,0,1.0,Medium
Yohanes:1:63,su-id,1,1,"Anu mere hirup teh Roh Allah, kakuatan manusa mah taya gunana naon-naon.","Rohlah yang memberi hidup, daging sama sekali tidak berguna.",0.689,0.688,0,1.0,Medium
Yohanes:1:63,su-id,2,2,Anu ku Kami dicaturkeun teh nya eta Roh Allah anu mere hirup.,Perkataan-perkataan yang Kukatakan kepadamu adalah roh dan hidup.,0.6405,0.846,0,1.0,Medium
Yohanes:1:64,su-id,1,1,"Tapi di maraneh aya anu henteu palercaya kana hal eta."" (Ti samemehna oge Yesus memang geus uningaeun, mana nu bakal moal percaya, jeung saha anu bakal ngahianat ka Anjeunna.)","Tetapi di antaramu ada yang tidak percaya."" Sebab Yesus tahu dari semula, siapa yang tidak percaya dan siapa yang akan menyerahkan Dia.",0.8522,0.722,1,1.0,High
Yohanes:1:65,su-id,1,1,"Pilahir-Na deui, ""Nya ieu sababna nu matak Kami nyebutkeun yen moal aya anu bisa datang ka Kami lamun lain ku pangersa Rama.""","Lalu Ia berkata: ""Sebab itu telah Kukatakan kepadamu: Tidak ada seorangpun dapat datang kepada-Ku, kalau Bapa tidak mengaruniakannya kepadanya.""",0.7616,0.964,2,1.0,Medium
Yohanes:1:66,su-id,1,1,"Ti semet harita loba panganut Yesus anu naringgalkeun ka Anjeunna, embungeun marilu deui.",Mulai dari waktu itu banyak murid-murid-Nya mengundurkan diri dan tidak lagi mengikut Dia.,0.6263,0.833,1,0.0,Low
Yohanes:1:67,su-id,1,1,"""Kumaha ari maraneh, arek milu naringgalkeun?"" Yesus mariksa ka murid-murid-Na.","Maka kata Yesus kepada kedua belas murid-Nya: ""Apakah kamu tidak mau pergi juga?""",0.6876,1.0,2,1.0,Medium
Yohanes:1:68,su-id,1,1,"""Gusti,"" ceuk Simon Petrus, ""ka saha abdi-abdi kedah indit upami ngantunkeun?","Jawab Simon Petrus kepada-Nya: ""Tuhan, kepada siapakah kami akan pergi?",0.8103,0.842,2,1.0,Medium
Yohanes:1:69,su-id,1,1,"Abdi-abdi percanten, sareng yakin Gusti teh Utusan Suci ti Allah.""","dan kami telah percaya dan tahu, bahwa Engkau adalah Yang Kudus dari Allah.""",0.8302,0.938,0,1.0,High
Yohanes:1:70,su-id,1,1,"Pilahir Yesus, ""Kami milih maraneh teh dua welas urang, lain?","Jawab Yesus kepada mereka: ""Bukankah Aku sendiri yang telah memilih kamu yang dua belas ini?",0.7827,0.778,3,1.0,Low
Yohanes:1:70,su-id,2,2,"Tapi anu saurang mah roh jahat!""","Namun seorang di antaramu adalah Iblis.""",0.7634,1.0,1,1.0,Medium
Yohanes:1:71,su-id,2,2,Yohanes 7,Yohanes 7,1.0,1.0,0,1.0,High
Yohanes:1:71,su-id,1,1,"Anu dimaksad ku Anjeunna nya eta Yudas bin Simon Iskariot, sabab manehna enya oge murid Anjeunna keneh, engkena bakal ngahianat ka Anjeunna.","Yang dimaksudkan-Nya ialah Yudas, anak Simon Iskariot; sebab dialah yang akan menyerahkan Yesus, dia seorang di antara kedua belas murid itu.",0.7959,0.926,1,0.0,Low
Yosua:1:1,su-id,1,1,"Sanggeus Musa, abdi Allah tea pupus, PANGERAN nimbalan ka pangbantuna Musa, nya eta Yosua putra Nun.","Sesudah Musa hamba TUHAN itu mati, berfirmanlah TUHAN kepada Yosua bin Nun, abdi Musa itu, demikian:",0.8874,1.0,1,1.0,High
Yosua:1:2,su-id,2,1,"Ayeuna maneh katut bangsa Israil geura tarapti meuntasan Walungan Yordan, geusan asup ka tanah anu ku Kami rek dibikeun ka maranehna tea.","""Hamba-Ku Musa telah mati; sebab itu bersiaplah sekarang, seberangilah sungai Yordan ini, engkau dan seluruh bangsa ini, menuju negeri yang akan Kuberikan kepada mereka, kepada orang Israel itu.",0.7017,0.649,4,0.0,Low
Yosua:1:4,su-id,1,1,"Legana eta tanah, ti kidul mimiti ti gurun keusik terus ka kaler nepi ka Pagunungan Libanon, ti wetan ti semet walungan gede Walungan Eprat parat ka tanah Het terus ka kulon nepi ka Laut Tengah.","Dari padang gurun dan gunung Libanon yang sebelah sana itu sampai ke sungai besar, yakni sungai Efrat, seluruh tanah orang Het, sampai ke Laut Besar di sebelah matahari terbenam, semuanya itu akan menjadi daerahmu.",0.7766,0.974,2,1.0,Medium
Yosua:1:6,su-id,1,1,"Sing teteg, sing yakin, karana saupama ieu umat Kami geus maratuh di eta tanah nu ku Kami geus dijangjikeun ka karuhun-karuhunna, nya maneh anu baris jadi pamingpinna.","Kuatkan dan teguhkanlah hatimu, sebab engkaulah yang akan memimpin bangsa ini memiliki negeri yang Kujanjikan dengan bersumpah kepada nenek moyang mereka untuk diberikan kepada mereka.",0.6176,0.818,2,1.0,Medium
Yosua:1:7,su-id,1,1,"Ku sabab eta sing teteg, sing yakin; jeung masing satia ka sakabeh Hukum anu dibikeun ka maneh ku Musa, abdi Kami tea.","Hanya, kuatkan dan teguhkanlah hatimu dengan sungguh-sungguh, bertindaklah hati-hati sesuai dengan seluruh hukum yang telah diperintahkan kepadamu oleh hamba-Ku Musa; janganlah menyimpang ke kanan atau ke kiri, supaya engkau beruntung, ke manapun engkau pergi.",0.6162,0.565,2,1.0,Medium
Yosua:1:9,su-id,2,2,"Ulah sieun atawa leutik hate, sabab Kami, PANGERAN Allah maneh ka mana-mana oge tan wande nyarengan.""","Janganlah kecut dan tawar hati, sebab TUHAN, Allahmu, menyertai engkau, ke manapun engkau pergi.""",0.7918,0.909,2,1.0,Medium
Yosua:1:10,su-id,1,1,"Ti dinya Yosua miwarangan para pamingpin sina ka pakemahan, sangkan marentahkeun jalma-jalma,","Lalu Yosua memberi perintah kepada pengatur-pengatur pasukan bangsa itu, katanya:",0.751,0.875,2,1.0,Medium
Yosua:1:11,su-id,1,1,"""Geura saradia dahareun keur bekel, sabab tilu poe deui maraneh kudu meuntasan Walungan Yordan, baris maratuh di tanah anu rek dipaparinkeun ku PANGERAN Allah maraneh.""","""Jalanilah seluruh perkemahan dan perintahkanlah kepada bangsa itu, demikian: Sediakanlah bekalmu, sebab dalam tiga hari kamu akan menyeberangi sungai Yordan ini untuk pergi menduduki negeri yang akan diberikan TUHAN, Allahmu, kepadamu untuk diduduki.""",0.7462,0.732,3,1.0,Low
Yosua:1:12,su-id,1,1,"Yosua sasauran ka kaom Rubin, kaom Gad jeung ka satengahna kaom Menase,","Kepada orang Ruben, kepada orang Gad dan kepada suku Manasye yang setengah itu berkatalah Yosua, demikian:",0.7909,0.737,1,1.0,Medium
Yosua:1:13,su-id,1,1,"""Inget, Musa abdi PANGERAN geus nyaurkeun ka maraneh yen ieu tanah wetaneun Walungan Yordan baris dipaparinkeun ku PANGERAN Allah maraneh, pikeun tempat tinggal maraneh.","""Ingatlah kepada perkataan yang dipesankan Musa, hamba TUHAN itu, kepadamu, yakni: TUHAN, Allahmu, mengaruniakan keamanan kepadamu dan memberikan kepadamu negeri ini;",0.6442,0.966,5,1.0,Low
Yosua:1:15,su-id,2,2,"Saupama Mantenna geus maparin kaamanan ka sakumna kaom Israil, kakara maraneh meunang baralik deui ka dieu baris maratuh di tanah sorangan di wetaneun Walungan Yordan, anu geus dipaparinkeun ka maraneh ku Musa, abdi PANGERAN.""","Kemudian bolehlah kamu pulang kembali ke negerimu sendiri dan menduduki negeri yang diberikan Musa, hamba TUHAN itu, kepadamu di seberang sungai Yordan, di sebelah matahari terbit.""",0.6757,0.795,0,1.0,Medium
Yosua:1:16,su-id,1,1,"Jawab maranehna ka Yosua, ""Sadaya pisaur anjeun tan wande dijalankeun.","Lalu mereka menjawab Yosua, katanya: ""Segala yang kauperintahkan kepada kami akan kami lakukan dan ke manapun kami akan kausuruh, kami akan pergi;",0.6825,0.481,3,1.0,Low
Yosua:1:17,su-id,2,2,Mugia PANGERAN Allah nyarengan ka anjeun sakumaha ka Musa!,"Hanya, TUHAN, Allahmu, kiranya menyertai engkau, seperti Ia menyertai Musa.",0.7755,0.667,5,1.0,Low
Yosua:1:18,su-id,1,1,"Sing saha anu ngalawan kana kakawasaan anjeun atanapi wangkelang kana parentah, baris dipaehan.","Setiap orang yang menentang perintahmu dan tidak mendengarkan perkataanmu, apapun yang kauperintahkan kepadanya, dia akan dihukum mati.",0.7526,0.75,1,1.0,Medium
Yosua:1:18,su-id,2,2,"Sing percanten, teu kedah salempang!"" Yosua 2","Hanya, kuatkan dan teguhkanlah hatimu!"" Yosua 2",0.6595,1.0,0,1.0,Medium
Yosua:1:23,su-id,1,1,"Ti dinya mata-mata teh tarurun ti gunung tuluy meuntasan Walungan Yordan, marulang ka Yosua.","Maka pulanglah kedua orang itu, mereka turun dari pegunungan, lalu menyeberang dan sampai kepada Yosua bin Nun, kemudian mereka ceritakan segala pengalaman mereka.",0.6487,0.667,2,1.0,Medium
Yosua:1:25,su-id,1,1,"Tapi Rahab dayang tea jeung kabeh kulawargana ku Yosua dirahayukeun, dumeh geus nulungan nyumputkeun dua mata-mata anu lolongok ka Yeriho tea.","Demikianlah Rahab, perempuan sundal itu dan keluarganya serta semua orang yang bersama-sama dengan dia dibiarkan hidup oleh Yosua.",0.6506,0.88,0,1.0,Medium
Yosua:1:26,su-id,1,1,"Harita Yosua ngedalkeun hiji supata, saurna, ""Sing saha anu nyoba-nyoba ngadegkeun deui ieu kota Yeriho, tangtu disapa ku PANGERAN.","Pada waktu itu bersumpahlah Yosua, katanya: ""Terkutuklah di hadapan TUHAN orang yang bangkit untuk membangun kembali kota Yerikho ini; dengan membayarkan nyawa anaknya yang sulung ia akan meletakkan dasar kota itu dan dengan membayarkan nyawa anaknya yang bungsu ia akan memasang pintu gerbangnya!""",0.67,0.531,5,1.0,Low
Yosua:1:27,su-id,3,2,Yosua 7,Yosua 7,1.0,1.0,0,1.0,High
Yosua:1:29,su-id,1,1,"Ari raja Ai ku anjeunna digantung dina patok, mayitna diantep nepi ka burit.",Dan raja Ai digantungnya pada sebuah tiang sampai petang.,0.6719,0.667,1,1.0,Medium
Yosua:1:29,su-id,2,2,"Sanggeus sareupna kakara ku anjeunna diparentahkeun sina diturunkeun, tuluy dibalangkeun ka hareupeun lawang kota, breg dibugbrugan batu luhur pisan.","Ketika matahari terbenam, Yosua memerintahkan orang menurunkan mayat itu dari tiang, lalu dilemparkan di depan pintu gerbang kota, kemudian didirikan oranglah di atasnya suatu timbunan batu yang besar, yang masih ada sampai sekarang.",0.6358,0.579,2,1.0,Medium
Yosua:1:30,su-id,1,1,"Geus kitu Yosua ngadegkeun altar di Gunung Ebal kanggo PANGERAN, Allahna Israil.","Pada waktu itulah Yosua mendirikan mezbah di gunung Ebal bagi TUHAN, Allah Israel,",0.9101,0.933,1,1.0,High
Yosua:1:31,su-id,1,1,"Ngadamelna altar nurutkeun pituduh Musa, abdi Allah, ka urang Israil, sakumaha anu kaungel dina Hukum Musa, ""Hiji altar tina batu, teu meunang aya tapak-tapak pakakas beusi."" Dina luhur eta altar maranehna ngaduruk kurban ka PANGERAN, sarta nyanggakeun kurban beuleuman.","seperti yang diperintahkan Musa, hamba TUHAN, kepada orang Israel, menurut apa yang tertulis dalam kitab hukum Musa: suatu mezbah dari batu-batu yang tidak dipahat, yang tidak diolah dengan perkakas besi apapun.",0.8177,0.765,3,1.0,Low
Yosua:1:32,su-id,1,1,"Kasaksian ku urang Israil, dina eta batu Yosua ngadamel salinan Hukum anu diserat ku Musa tea.","Dan di sanalah di atas batu-batu itu, dituliskan Yosua salinan hukum Musa, yang dituliskannya di depan orang Israel.",0.7982,0.783,1,1.0,Medium
Yosua:1:33,su-id,1,1,"Urang Israil jeung para pangurusna, kapala-kapala baladna, hakim-hakimna, kitu deui jalma piluaran nu araya di maranehna, nararangtung kenca katuhueun Peti Perjangjian PANGERAN, nyalanghareup ka imam-imam kaom Lewi anu ngagotong eta peti.","Seluruh orang Israel, para tua-tuanya, para pengatur pasukannya dan para hakimnya berdiri sebelah-menyebelah tabut, berhadapan dengan para imam yang memang suku Lewi, para pengangkat tabut perjanjian TUHAN itu, baik pendatang maupun anak negeri, setengahnya menghadap ke gunung Gerizim dan setengahnya lagi menghadap ke gunung Ebal, seperti yang dahulu diperintahkan oleh Musa, hamba TUHAN, apabila orang memberkati bangsa Israel.",0.7012,0.597,4,0.0,Low
Yosua:1:34,su-id,1,1,"Ti dinya saeusining Hukum teh ku Yosua diaos bedas, kitu deui hal piberkaheunana jeung panyapana, sakumaha anu kaungel dina kitab Hukum.","Sesudah itu dibacakannyalah segala perkataan hukum Taurat, berkatnya dan kutuknya, sesuai dengan segala apa yang tertulis dalam kitab hukum.",0.6249,0.917,0,1.0,Medium
Yosua:1:35,su-id,2,2,Yosua 9,Yosua 9,1.0,1.0,0,1.0,High
Yosua:1:35,su-id,1,1,"Tiap-tiap Hukum Musa teh ku Yosua diaoskeun ka sakabeh nu karumpul, kaasup awewe jeung barudak, kitu deui urang piluaran anu araya di maranehna.",Tidak ada sepatah katapun dari segala apa yang diperintahkan Musa yang tidak dibacakan oleh Yosua kepada seluruh jemaah Israel dan kepada perempuan-perempuan dan anak-anak dan kepada pendatang yang ikut serta.,0.7813,0.8,2,1.0,Medium
Yosua:1:38,su-id,1,1,Ti dinya Yosua sabaladna malik deui muru ngarurug ka Debir.,"Kemudian Yosua dengan seluruh Israel kembali ke Debir, lalu berperang melawannya.",0.6868,0.846,1,1.0,Medium
Yosua:1:39,su-id,1,1,Eta nagri beunang jeung raja-rajana katut kota-kotana.,"Negeri itu beserta rajanya dan segala kotanya direbutnya, dan dipukul dengan mata pedang.",0.6825,0.8,1,1.0,Medium
