verse_id,pair,su_idx,tgt_idx,su_text,tgt_text,sim,len_ratio,punct_diff,ne_overlap,flag
1 Samuel:1:41,su-en,3,2,"Upami dosana asal ti Yonatan atanapi ti abdi, mugi diwaler ku Urim.","If this sin has been committed by me or by my son Jonathan, then, OLordGod of Israel, respond with Urim.",0.7195,0.583,2,1.0,Medium
1 Samuel:1:41,su-en,4,3,"Upami asal ti rahayat Israil, mugi diwaler ku Tumim."" Waleranana nunjukna ka Yonatan jeung Saul, jalma rea bebas.","But if this sin has been committed by your people Israel, respond with Thummim."" Then Jonathan and Saul were indicated by lot, while the army was exonerated.",0.7107,0.719,0,1.0,Medium
1 Samuel:1:41,su-en,1,1,"Saul unjukan ka PANGERAN Allah Israil, ""Nun PANGERAN, naon margina Gusti henteu kersa ngawaler?","Then Saul said, ""OLordGod of Israel!",0.6816,0.5,3,1.0,Low
1 Samuel:1:42,su-en,1,1,"Saul nimbalan deui, ""Pilih antara kami jeung Yonatan."" Anu katujul Yonatan.","Then Saul said, ""Cast the lot between me and my son Jonathan!"" Jonathan was indicated by lot.",0.7343,0.727,1,1.0,Medium
1 Samuel:1:43,su-en,1,1,"Saul mariksa ka Yonatan, ""Hidep nyieun salah naon?"" Wangsul Yonatan, ""Neda madu saeutik.","So Saul said to Jonathan, ""Tell me what you have done."" Jonathan told him, ""I used the end of the staff that was in my hand to taste a little honey.",0.687,0.526,1,1.0,Medium
1 Samuel:1:44,su-en,1,1,"Timbalan Saul, ""Ama sing disiksa ku Allah mun hidep ku Ama henteu dipaehan.""","Saul said, ""God will punish me severely if Jonathan doesn't die!""",0.6537,0.882,1,1.0,Medium
1 Samuel:1:45,su-en,1,1,"Tapi balad arunjukan, ""Baruk Yonatan anu parantos ngalantarankeun urang Israil unggul sakieu ageungna, bade dipaehan?","But the army said to Saul, ""Should Jonathan, who won this great victory in Israel, die?",0.747,0.905,1,1.0,Medium
1 Samuel:1:45,su-en,4,4,"Sagala damelna dinten ieu estu kalayan panuyun Allah."" Kitu Yonatan dibela ku rahayat, henteu jadi dipaehan.","For it is with the help of God that he has acted today."" So the army rescued Jonathan from death.",0.6904,0.87,1,1.0,Medium
1 Samuel:1:47,su-en,1,1,"Sanggeus Saul jadi raja Israil, anjeunna terus merangan musuh-musuhna di mana-mana: Urang Moab, urang Amon, urang Edom, raja-raja Soba jeung urang Pelisti.","After Saul had secured his royal position over Israel, he fought against all their enemies on all sides - the Moabites, Ammonites, Edomites, the kings of Zobah, and the Philistines.",0.8758,0.944,2,1.0,Medium
1 Samuel:1:47,su-en,2,2,Unggal perang di mana-mana unggul bae.,In every direction that he turned he was victorious.,0.6066,0.9,0,1.0,Medium
1 Samuel:1:49,su-en,1,1,"Putra-putra Saul anu pameget nya eta: Yonatan, Iswi jeung Malkisua.","The sons of Saul were Jonathan, Ishvi, and Malki-Shua.",0.8817,0.933,2,1.0,Medium
1 Samuel:1:49,su-en,2,2,"Anu istri, nu kahiji Merab, nu kadua Mikal.",He had two daughters; the older one was named Merab and the younger Michal.,0.6738,0.688,3,1.0,Low
1 Samuel:1:50,su-en,2,2,"Panglima perangna kapirayina, Abner, putra emangna anu jenengan Ner.","The name of the general in command of his army was Abner son of Ner, Saul's uncle.",0.8521,0.632,1,1.0,High
1 Samuel:1:50,su-en,1,1,Ari geureuhana Ahinoam binti Ahimaas.,"The name of Saul's wife was Ahinoam, the daughter of Ahimaaz.",0.6657,0.462,1,1.0,Low
1 Samuel:1:51,su-en,1,1,"Ari Kis, ramana Saul, jeung Ner, ramana Abner, duanana putra Abiel.","Kish was the father of Saul, and Ner the father of Abner was the son of Abiel.",0.9155,0.842,3,1.0,Low
1 Samuel:1:54,su-en,1,1,"Sirah Goliat ku Daud dijingjing ka Yerusalem, ari pakarangna terus disimpen di kemahna.","David took the head of the Philistine and brought it to Jerusalem, and he put Goliath's weapons in his tent.",0.7506,0.682,0,1.0,Medium
1 Samuel:1:55,su-en,1,1,"Basa Daud enggeus jung arek ngalawan Goliat, Saul mariksa ka Abner panglima perangna, saurna, ""Abner, anak saha eta teh?"" Wangsul Abner, ""Duka Gusti, abdi teu terang.""","Now as Saul watched David going out to fight the Philistine, he asked Abner, the general in command of the army, ""Whose son is this young man, Abner?"" Abner replied, ""As surely as you live, O king, I don't know.""",0.784,0.717,1,1.0,Medium
1 Samuel:1:57,su-en,1,1,"Samulangna ka pasanggrahan tas ngarubuhkeun Goliat, Daud ku Abner dideuheuskeun deui ka Saul.","So when David returned from striking down the Philistine, Abner took him and brought him before Saul.",0.6927,0.789,0,1.0,Medium
1 Samuel:1:58,su-en,1,1,"Ku Saul dipariksa, ""Ari hidep anak saha?"" Wangsul Daud, ""Dawuh Gusti, abdi pecilna Isai rahayat Gusti ti Betlehem.""","Saul said to him, ""Whose son are you, young man?"" David replied, ""I am the son of your servant Jesse in Bethlehem.""",0.8465,0.871,0,1.0,High
1 Tawarikh:1:1,su-en,1,1,Tawarikh 1,Tawarikh 1,1.0,1.0,0,1.0,High
1 Tawarikh:1:4,su-en,2,1,"Enoh puputra Sem, Ham jeung Yapet.","Noah, Shem, Ham, and Japheth.",0.8181,0.889,2,1.0,Medium
1 Tawarikh:1:5,su-en,1,1,"Yapet puputra Gomer, Magog, Madai, Yawan, Tubal, Mesek jeung Tiras, anu masing-masing jadi karuhun jalma-jalma anu marake ngaran eta.","The sons of Japheth:Gomer, Magog, Madai, Javan, Tubal, Meshech, and Tiras.",0.6776,0.667,1,1.0,Medium
1 Tawarikh:1:6,su-en,1,1,"Gomer nurunkeun urang Askenas, Ripat jeung Togarma.","The sons of Gomer:Ashkenaz, Riphath, and Togarmah.",0.6964,0.75,2,1.0,Medium
1 Tawarikh:1:9,su-en,1,1,"Kus nurunkeun urang Seba, Hawila, Sabta, Raama jeung Sabteka.","The sons of Cush:Seba, Havilah, Sabta, Raamah, and Sabteca.The sons of Raamah:Sheba and Dedan.",0.7442,0.52,3,1.0,Low
1 Tawarikh:1:11,su-en,1,1,"Mesir nurunkeun urang Lidia, Anam, Lehab, Naptuh,","Mizraim was the father of the Ludites, Anamites, Lehabites, Naphtuhites,",0.6402,0.786,0,1.0,Medium
1 Tawarikh:1:12,su-en,1,1,"Patrus, Kasluh jeung urang Kreta anu nurunkeun urang Pelisti.","Pathrusites, Casluhites (from whom the Philistines descended), and the Caphtorites.",0.7074,0.733,1,1.0,Medium
1 Tawarikh:1:14,su-en,1,1,"Jeung deui Kanaan teh jadi karuhun urang Yebus, urang Emor, urang Girgas,","as well as the Jebusites, Amorites, Girgashites,",0.6109,0.667,0,1.0,Medium
1 Tawarikh:1:15,su-en,1,1,"urang Hiwi, urang Arki, urang Sin,","Hivites, Arkites, Sinites,",0.7042,0.667,0,1.0,Medium
1 Tawarikh:1:16,su-en,1,1,"urang Arwad, urang Semar jeung urang Hamat.","Arvadites, Zemarites, and Hamathites.",0.7578,0.778,1,1.0,Medium
1 Tawarikh:1:17,su-en,1,1,"Sem puputra Elam, Asur, Arpaksad, Lud, Aram, Us, Hul, Geter jeung Mesek, anu masing-masing jadi karuhun jalma-jalma anu marake ngaran eta.","The sons of Shem:Elam, Asshur, Arphaxad, Lud, and Aram.The sons of Aram:Uz, Hul, Gether, and Meshech.",0.699,0.882,3,1.0,Low
1 Tawarikh:1:19,su-en,1,1,"Eber puputra dua urang, nu saurang dingaranan Peleg, lantaran jaman eta pangeusi dunya dipecah; nu saurang deui Yoktan.","Two sons were born to Eber: the first was named Peleg, for during his lifetime the earth was divided; his brother's name was Joktan.",0.7876,0.786,2,1.0,Medium
1 Tawarikh:1:20,su-en,1,1,"Yoktan nurunkeun urang Almodad, Selep, Hasar Mawet, Yarah,","Joktan was the father of Almodad, Sheleph, Hazarmaveth, Jerah,",0.6661,0.923,0,1.0,Medium
1 Tawarikh:1:21,su-en,1,1,"Hadoram, Usal, Dikla,","Hadoram, Uzal, Diklah,",0.8787,1.0,0,1.0,High
1 Tawarikh:1:22,su-en,1,1,"Ebal, Abimael, Syeba,","Ebal, Abimael, Sheba,",0.9712,1.0,0,1.0,High
1 Tawarikh:1:23,su-en,1,1,"Opir, Hawila jeung Yobab.","Ophir, Havilah, and Jobab.",0.9074,0.857,1,1.0,High
1 Tawarikh:1:25,su-en,1,1,"Eber, Peleg, Rehu,","Eber, Peleg, Reu,",0.9868,1.0,0,1.0,High
1 Tawarikh:1:26,su-en,1,1,"Serug, Nahor, Terah","Serug, Nahor, Terah,",0.9395,0.833,1,1.0,High
1 Tawarikh:1:27,su-en,1,1,jeung Abram atawa mashurna Ibrahim.,"Abram (that is, Abraham).",0.7237,0.75,1,1.0,Medium
1 Tawarikh:1:28,su-en,1,1,"Ibrahim puputra dua, Ishak jeung Ismail.",The sons of Abraham:Isaac and Ishmael.,0.8293,0.889,2,1.0,Medium
1 Tawarikh:1:29,su-en,1,1,"Putra-putra Ismail jaradi lulugu dua belas kaom, nya eta kaom Nebayot (ngalap ngaran putra Ismail anu cikal), kaom Kedar, kaom Adbel, kaom Mibsam,","These were their descendants: Ishmael's firstborn son was Nebaioth; the others were Kedar, Adbeel, Mibsam,",0.784,0.625,4,1.0,Low
1 Tawarikh:1:30,su-en,1,1,"kaom Misma, kaom Duma, kaom Masa, kaom Hadad, kaom Tema,","Mishma, Dumah, Massa, Hadad, Tema,",0.7664,0.667,0,1.0,Medium
1 Tawarikh:1:31,su-en,1,1,"kaom Yetur, kaom Napis jeung kaom Kedma.","Jetur, Naphish, and Kedemah.",0.7248,0.778,1,1.0,Medium
1 Tawarikh:1:32,su-en,2,1,"Ti ieu parekan meunang putra-putra lalaki, Yoksan, Medan, Midian, Isbak jeung Suah.","The sons to whom Keturah, Abraham's concubine, gave birth:Zimran, Jokshan, Medan, Midian, Ishbak, Shuah.The sons of Jokshan:Sheba and Dedan.",0.6832,0.576,5,1.0,Low
1 Tawarikh:1:33,su-en,1,1,"Midian puputra lima: Epa, Eper, Hanok, Abida jeung Eldaa.","The sons of Midian:Ephah, Epher, Hanoch, Abida, and Eldaah.",0.8439,0.875,1,1.0,High
1 Tawarikh:1:34,su-en,1,2,"Ishak putra Ibrahim puputra dua, Esau jeung Yakub.",The sons of Isaac:Esau and Israel.Esau's Descendants,0.7429,0.909,2,0.333,Medium
1 Tawarikh:1:35,su-en,1,1,"Esau puputra Elipas, Rehuel, Yehus, Yalam jeung Korah.","The sons of Esau:Eliphaz, Reuel, Jeush, Jalam, and Korah.",0.8708,0.75,2,1.0,Medium
1 Tawarikh:1:36,su-en,1,1,"Elipas jadi karuhun kaom Téman, kaom Omar, kaom Sepi, kaom Gatam, kaom Kenas, kaom Timna jeung kaom Amalek.","The sons of Eliphaz:Teman, Omar, Zephi, Gatam, Kenaz, and (by Timna) Amalek.",0.788,0.917,1,1.0,Medium
1 Tawarikh:1:37,su-en,1,1,"Rehuel jadi karuhun kaom Nahat, kaom Serah, kaom Syama jeung kaom Misa.","The sons of Reuel:Nahath, Zerah, Shammah, and Mizzah.The Descendants of Seir",0.7585,0.833,2,1.0,Medium
1 Tawarikh:1:43,su-en,1,1,"(1:43-50) Samemeh di Israil aya raja, di tanah Edom geus aya raja, gunta-ganti nurutkeun waktu masing-masing, nya eta: Bela bin Beor, ti Dinhaba.",These were the kings who reigned in the land of Edom before any king ruled over the Israelites:Bela son of Beor; the name of his city was Dinhabah.,0.708,0.821,6,1.0,Low
1 Tawarikh:1:51,su-en,1,2,"Urang Edom jadi sababaraha kaom nya eta: Kaom Timna, kaom Alwa, kaom Yetet,","The tribal chiefs of Edom were: Timna, Alvah, Jetheth,",0.8173,0.765,0,1.0,High
1 Tawarikh:1:52,su-en,1,1,"kaom Oholibama, kaom Ela, kaom Pinon,","Oholibamah, Elah, Pinon,",0.7399,0.667,0,1.0,Medium
1 Tawarikh:1:54,su-en,1,1,kaom Magdiel jeung kaom Iram.,"Magdiel, Iram.",0.6502,0.667,1,1.0,Medium
1 Tawarikh:1:55,su-en,1,1,"(Aya anu maratuhna di kota Yabes, nya eta: urang Tira, urang Simat jeung urang Sukat, kabeh kaasup bangsa Keni anu pacorok jodo jeung urang Rekab, tur kabeh jalma-jalma ahli kana tulas-tulis jeung ahli nyutat.)","and the clans of the scribes who lived in Jabez: the Tirathites, Shimeathites, and Sucathites.",0.6042,0.413,2,1.0,Low
1 Tawarikh:1:56,su-en,1,1,"iwal ti lahan-lahan jeung desa-desa sakuriling nagara, sabab eta mah beunangna ku Kaleb bin Yepune.",(But the city's land and nearby towns were allotted to Caleb son of Jephunneh.),0.6669,0.81,1,1.0,Medium
1 Tawarikh:1:57,su-en,1,1,"(6:57-59) Kota-kota anu ragrag ka turunan Harun nya eta: Hebron kota suaka, Yatir, kitu deui Libna, Estemoa, Hilen, Debir, Asan jeung Bet Semes, kabeh katut tanah-tanah sampalanana.","The descendants of Aaron were also allotted as cities of refuge Hebron, Libnah and its pasturelands, Jattir, Eshtemoa and its pasturelands,",0.7526,0.543,5,1.0,Low
1 Tawarikh:1:60,su-en,1,1,"Ti wewengkon Binyamin maranehna meunang kota Geba jeung sampalanana, kota Alemet jeung sampalanana, kota Anatot jeung sampalanana.","Within the territory of the tribe of Benjamin they were allotted Geba and its pasturelands, Alemeth and its pasturelands, and Anathoth and its pasturelands.",0.7929,0.741,0,1.0,Medium
1 Tawarikh:1:60,su-en,2,2,Jadi tempat maratuhna saanak incu teh kabehna tilu belas kota.,Their clans were allotted thirteen cities in all.,0.6077,0.818,0,1.0,Medium
1 Tawarikh:1:61,su-en,1,1,"Golongan Kahat salian ti eta maratuhna di wewengkon Menase Kulon, sapuluh kota anu elotna ragrag ka maranehna, sakulawarga sakota.",The rest of Kohath's descendants were allotted ten cities in the territory of the half-tribe of Manasseh.,0.6262,0.909,2,1.0,Medium
1 Tawarikh:1:62,su-en,1,1,"Golongan Gerson meunang tilu belas kota di wewengkon Isaskar, Aser, Naptali, jeung di Basan anu ayana di wewengkon Menase Wetan, sakulawarga sakota.","The clans of Gershom's descendants received thirteen cities within the territory of the tribes of Issachar, Asher, Naphtali, and Manasseh (in Bashan).",0.7996,0.964,1,1.0,Medium
1 Tawarikh:1:63,su-en,1,1,"Golongan Merari nya kitu keneh, meunang dua belas kota di wewengkon Rubin, Gad jeung Sebulun, sakulawarga sakota.","The clans of Merari's descendants were allotted twelve cities within the territory of the tribes of Reuben, Gad, and Zebulun.",0.7636,0.913,1,1.0,Medium
1 Tawarikh:1:64,su-en,1,1,Ku jalan kitu kaom Lewi ti urang Israil mareunang tempat pamatuhan katut tanah-tanah sampalanana.,So the Israelites gave to the Levites these cities and their pasturelands.,0.6483,0.765,0,1.0,Medium
1 Tawarikh:1:65,su-en,1,1,"(Kota-kota di wewengkon Yuda, Simeon jeung Binyamin anu ditataan bieu, dibagikeunana kabeh ku jalan dilotre.)","They allotted these previously named cities from the territory of the tribes of Judah, Simeon, and Benjamin.",0.7113,0.909,0,1.0,Medium
1 Tawarikh:1:66,su-en,1,1,"Aya oge kulawarga-kulawarga ti golongan Kahat anu dibarere kota jeung tanah-tanah sampalan di wewengkon Epraim, nya eta:",The clans of Kohath's descendants also received territory within the tribe of Ephraim.,0.6806,0.609,2,1.0,Medium
1 Tawarikh:1:67,su-en,1,1,"kota Sekem, kota suaka anu ayana di pagunungan Epraim, Geser,","They were allotted as cities of refuge Shechem and its pasturelands (in the hill country of Ephraim), Gezer and its pasturelands,",0.6349,0.52,1,1.0,Medium
1 Tawarikh:1:68,su-en,1,1,"Yokmeam, Bet Horon,","Jokmeam and its pasturelands, Beth Horon and its pasturelands,",0.6703,0.455,0,1.0,Low
1 Tawarikh:1:71,su-en,1,1,Kota-kota katut jeung tanah-tanah sampalanana anu dibikeun ka kulawarga-kulawarga bani Gerson nya eta: Di wewengkon Menase Wetan: Golan di Basan jeung Astarot.,The following belonged to Gershom's descendants:Within the territory of the half-tribe of Manasseh: Golan in Bashan and its pasturelands and Ashtaroth and its pasturelands.,0.7441,0.968,0,1.0,Medium
1 Tawarikh:1:72,su-en,1,1,"Di wewengkon Isaskar: Kedes, Daberat,","Within the territory of the tribe of Issachar: Kedesh and its pasturelands, Daberath and its pasturelands,",0.6544,0.421,0,1.0,Low
1 Tawarikh:1:74,su-en,1,1,"Di wewengkon Aser: Masal, Abdon,","Within the territory of the tribe of Asher: Mashal and its pasturelands, Abdon and its pasturelands,",0.6541,0.421,0,1.0,Low
1 Tawarikh:1:76,su-en,1,1,"Di wewengkon Naptali: Kedes di Galilea, Hamon jeung Kiryat Yarim.","Within the territory of the tribe of Naphtali: Kedesh in Galilee and its pasturelands, Hammon and its pasturelands, and Kiriathaim and its pasturelands.",0.7334,0.481,1,1.0,Low
1 Tawarikh:1:77,su-en,1,1,Kota-kota katut jeung tanah-tanah sampalan anu dibikeun ka kulawarga-kulawarga kaom Merari nya eta: Di wewengkon Sebulun: Rimono jeung Tabor.,"The following belonged to the rest of Merari's descendants:Within the territory of the tribe of Zebulun: Rimmono and its pasturelands, and Tabor and its pasturelands.",0.7601,0.933,1,1.0,Medium
1 Tawarikh:1:78,su-en,1,1,"Di wewengkon Rubin wetaneun Walungan Yordan peuntaseun Yeriho: padataran Beser, Yahsa,","Within the territory of the tribe of Reuben across the Jordan River east of Jericho: Bezer in the desert and its pasturelands, Jahzah and its pasturelands,",0.8013,0.483,0,1.0,Low
1 Tawarikh:1:80,su-en,1,1,"Di wewengkon Gad: Ramot bilangan Gilad, Mahanaim,","Within the territory of the tribe of Gad: Ramoth in Gilead and its pasturelands, Mahanaim and its pasturelands,",0.7735,0.476,0,1.0,Low
1 Tesalonika:1:1,su-en,1,1,Tesalonika 1,Tesalonika 1,1.0,1.0,0,1.0,High
1 Tesalonika:1:4,su-en,1,1,"Sim kuring terang dulur-dulur, aranjeun teh ku Allah dipikaasih, dipilih jadi kagungana-Na ku manten.","We know, brothers and sisters loved by God, that he has chosen you,",0.7058,0.762,1,1.0,Medium
1 Tesalonika:1:5,su-en,1,1,"Sabab sim kuring mawa Injil Kasalametan ka aranjeun teh lain ku caritaan bae, tapi kasartaan ku daya jeung Roh Suci, bari yakin sayakin-yakinna yen eta Injil Kasalametan teh bener.","in that our gospel did not come to you merely in words, but in power and in the Holy Spirit and with deep conviction (surely you recall the character we displayed when we came among you to help you).",0.6329,0.791,1,1.0,Medium
1 Tesalonika:1:7,su-en,1,1,Ku hal eta aranjeun teh geus dipiconto ku sakabeh dulur sakapercayaan di Makedoni jeung Ahaya.,As a result you became an example to all the believers in Macedonia and in Achaia.,0.7574,0.941,0,1.0,Medium
1 Tesalonika:1:8,su-en,1,1,"Sabab anu sumebar di sakuliah Makedoni jeung Ahaya teh lain ngan wawaran hal eta bae, iman aranjeun ka Allah oge milu kagurnita ka mana-mana, nepi ka sim kuring geus teu bisa nyaritakeunana.","For from you the message of the Lord has echoed forth not just in Macedonia and Achaia, but in every place reports of your faith in God have spread, so that we do not need to say anything.",0.7327,0.902,0,1.0,Medium
1 Tesalonika:1:10,su-en,1,1,"sarta ngarep-ngarep sumping putra-Na ti sawarga, nya eta Yesus, anu ku Mantenna geus digugahkeun ti nu paraeh, anu nyalametkeun urang tina hukuman Allah engke.","and to wait for his Son from heaven, whom he raised from the dead, Jesus our deliverer from the coming wrath.",0.8086,0.75,1,1.0,High
1 Tesalonika:1:12,su-en,1,1,"Negeran, ngalilipur, jeung ngadorong supaya hirup aranjeun sapagodos jeung pangersa Allah, anu geus nyaur aranjeun kana Karajaan jeung kamulyaana-Na.",exhorting and encouraging you and insisting that you live in a way worthy of God who calls you to his own kingdom and his glory.,0.7914,0.962,3,1.0,Low
