book,chapter,verse,en_text,id_text,su_text
Ulangan,1,32,"However, through all this you did not have confidence in theLord your God,","Tetapi walaupun demikian, kamu tidak percaya kepada TUHAN, Allahmu,","Tapi maraneh ti batan ngagugu kana omongan Bapa anggur murugul, teu ngarandel ka PANGERAN,"
Ulangan,1,33,"the one who was constantly going before you to find places for you to set up camp. He appeared by fire at night and cloud by day, to show you the way you ought to go.","yang berjalan di depanmu di perjalanan untuk mencari tempat bagimu, di mana kamu dapat berkemah: dengan api pada waktu malam dan dengan awan pada waktu siang, untuk memperlihatkan kepadamu jalan yang harus kamu tempuh.""","sangkilang geus bukti Mantenna salawasna sok angkat heulaeun maraneh milari tempat pikeun maraneh masanggrahan. Mantenna nuduhkeun jalan, angkat hareupeun maraneh, ti peuting dina tihang seuneu, ti beurang dina tihang mega."""
Ulangan,1,34,"When theLord heard you, he became angry and made this vow:","""Ketika TUHAN mendengar gerutumu itu, Ia menjadi murka dan bersumpah:","""Kadangueun ku PANGERAN yen maraneh gegelendeng, sarta ku bawaning bendu nepi ka nimbalan kieu,"
Ulangan,1,35,“Not a single person of this evil generation will see the good land that I promised to give to your ancestors!,"Tidak seorangpun dari orang-orang ini, angkatan yang jahat ini, akan melihat negeri yang baik, yang dengan sumpah Kujanjikan untuk memberikannya kepada nenek moyangmu,","‘Maraneh anu harirup ayeuna, saurang ge moal aya anu piasupeun ka eta tanah anu lendo, anu ku Kami geus diikrarkeun rek dibikeun ka karuhun maraneh."
Ulangan,1,36,"The exception is Caleb son of Jephunneh; he will see it and I will give him and his descendants the territory on which he has walked, because he has wholeheartedly followed me.”","kecuali Kaleb bin Yefune. Dialah yang akan melihat negeri itu dan kepadanya dan kepada anak-anaknya akan Kuberikan negeri yang diinjaknya itu, karena dengan sepenuh hati ia mengikuti TUHAN.","Ngan Kaleb bin Yepune anu piasupeun ka ditu, lantaran tetep satuhu ka Kami. Eta tanah anu ku manehna geus didongdon, ku Kami rek dibikeun ka manehna jeung turunan-turunanana.’"
Ulangan,1,37,"As for me, theLord was also angry with me on your account. He said, “You also will not be able to go there.","Juga kepadaku TUHAN murka oleh karena kamu, dan Ia berfirman: Juga engkau tidak akan masuk ke sana.","Ku lantaran maraneh kitu, Bapa oge nepi ka dibenduan ku PANGERAN, dawuhana-Na, ‘Maneh oge, Musa, hamo asup ka ditu."
Ulangan,1,38,"However, Joshua son of Nun, your assistant, will go. Encourage him, because he will enable Israel to inherit the land.","Yosua bin Nun, pelayanmu, dialah yang akan masuk ke sana. Berilah kepadanya semangat, sebab dialah yang akan memimpin orang Israel sampai mereka memiliki negeri itu.","Yosua bin Nun pangbantu maneh, deudeul sumangetna, sabab manehna anu bakal nungtun urang Israil ngandih eta tanah.’"
Ulangan,1,39,"Also, your infants, who you thought would die on the way, and your children, who as yet do not know good from bad, will go there; I will give them the land and they will possess it.","Dan anak-anakmu yang kecil, yang kamu katakan akan menjadi rampasan, dan anak-anakmu yang sekarang ini yang belum mengetahui tentang yang baik dan yang jahat, merekalah yang akan masuk ke sana dan kepada merekalah Aku akan memberikannya, dan merekalah yang akan memilikinya.","Sanggeus kitu PANGERAN ngandika kieu ka urang, ‘Anak-anak maraneh, anu tacan nyaraho salah jeung bener dumeh barudak keneh pisan, anu ceuk maraneh bakal dicarerek ku urang ditu, malah nya maranehna anu bakal arasup ka ditu. Eta tanah teh jang maranehna, pikeun pamatuhanana."
Ulangan,1,40,"But as for you, turn back and head for the desert by the way to the Red Sea.”","Tetapi kamu ini, baliklah, berangkatlah ke padang gurun, ke arah Laut Teberau.""","Sabalikna maraneh mah kudu baralik deui ka wewengkon gurun keusik, make jalan anu ka Teluk Akaba.’"
Ulangan,1,41,"Then you responded to me and admitted, “We have sinned against theLord . We will now go up and fight as theLord our God has told us to do.” So you each put on your battle gear and prepared to go up to the hill country.","""Lalu kamu menjawab, katamu kepadaku: Kami berbuat dosa kepada TUHAN. Kami mau maju berperang, menurut segala yang diperintahkan kepada kami oleh TUHAN, Allah kita. Dan setiap orang dari padamu menyandang senjata perangnya, sebab kamu menganggap mudah untuk berjalan maju ke arah pegunungan.","Tapi ceuk maraneh, ‘Bapa Musa, kuring tarima dosa ka PANGERAN. Ayeuna rek narajang ka ditu, rek tumut kana timbalan Gusti PANGERAN.’ Seug maraneh rurusuhan arek arindit narajang, naksir eta tempat bakal babari dirurugna."
Ulangan,1,42,"But theLord told me: “Tell them this: ‘Do not go up and fight, because I will not be with you and you will be defeated by your enemies.’”","Tetapi TUHAN berfirman kepadaku: Katakanlah kepada mereka: Janganlah kamu maju dan janganlah kamu berperang, sebab Aku tidak ada di tengah-tengahmu, nanti kamu terpukul kalah oleh musuhmu.","Tapi PANGERAN nimbalan ka Bapa, ‘Eta jelema-jelema halangan, ulah dibikeun ngarurug. Kami moal nyarengan, tangtu maranehna tumpes ku musuh.’"
Ulangan,1,43,"I spoke to you, but you did not listen. Instead you rebelled against theLord and recklessly went up to the hill country.","Dan aku berbicara kepadamu tetapi kamu tidak mendengarkan, kamu menentang titah TUHAN; kamu berlaku terlalu berani dan maju ke arah pegunungan.","Timbalana-Na ku Bapa ditepikeun, tapi maraneh henteu nurut, murugul ka Mantenna, keukeuh ngarurug ka eta wilayah pagunungan, nguntup."
Ulangan,1,44,"The Amorite inhabitants of that area confronted you and chased you like a swarm of bees, striking you down from Seir as far as Hormah.","Kemudian orang Amori yang diam di pegunungan itu keluar menyerbu kamu, dan mereka mengejar kamu seperti lebah dan mengalahkan kamu dari Seir sampai Horma.","Urang Emor budal ti nagarana, merul kawas simeut, ngayonan maraneh. Maraneh diudag-udag nepi ka Hormah, ahirna eleh di wilayah pagunungan urang Emor."
Ulangan,1,45,"Then you came back and wept before theLord , but he paid no attention to you whatsoever.",Lalu kamu pulang dan menangis di hadapan TUHAN; tetapi TUHAN tidak mendengarkan tangisanmu dan tidak memberi telinga kepada suaramu.,"Maraneh tingjarerit marenta tulung ka PANGERAN, tapi teu didangu."""
Ulangan,1,46,"Therefore, you remained at Kadesh for a long time – indeed, for the full time. Ulangan 2","Demikianlah kamu lama tinggal di Kadesh, yakni sepanjang waktu kamu tinggal di sana."" Ulangan 2","""Ti dinya, sanggeus lila urang mukim di Kades Barnea, Ulangan 2"
Ulangan,1,47,"They possessed his land and that of King Og of Bashan – both of whom were Amorite kings in the Transjordan, to the east.","Negerinya diduduki mereka, dan juga negeri Og, raja negeri Basan: kedua-duanya raja orang Amori, yang diam di seberang sungai Yordan, di sebelah timur,","Tanahna terus diandih, kitu deui tanah bogana Raja Og urang Basan, raja urang Emor keneh anu ngarajaan di wetaneun Walungan Yordan."
Ulangan,1,48,"Their territory extended from Aroer at the edge of the Arnon valley as far as Mount Siyon – that is, Hermon –","mulai dari Aroer, di tepi sungai Arnon, sampai gunung Siryon--itulah gunung Hermon--","Ieu wewengkon, ngamparna ti semet Arur di sisi Walungan Arnon terus ka kaler nepi ka Gunung Siryon, nya eta Gunung Hermon tea,"
Ulangan,1,49,"including all the Arabah of the Transjordan in the east to the sea of the Arabah, beneath the watershed of Pisgah.) Ulangan 5","serta seluruh dataran di seberang sungai Yordan, di sebelah timur, sampai Laut Araba, di kaki lereng gunung Pisga. Ulangan 5","kitu deui wewengkon wetaneun Walungan Yordan anu terus ka kidul ka Laut Paeh, terus nepi ka suku Gunung Pisga beulah wetan. Ulangan 5"
Ulangan,1,50,a nation of stern appearance that will have no regard for the elderly or pity for the young.,"suatu bangsa yang garang mukanya, yang tidak menghiraukan orang tua-tua dan tidak merasa kasihan kepada anak-anak;","telenges taya rasrasan, ka nu kolot ka nu ngora moal aya karunyana."
Ulangan,1,51,"They will devour the offspring of your livestock and the produce of your soil until you are destroyed. They will not leave you with any grain, new wine, olive oil, calves of your herds, or lambs of your flocks until they have destroyed you.","yang akan memakan habis hasil ternakmu dan hasil bumimu, sampai engkau punah; yang tidak akan meninggalkan bagimu gandum, air anggur atau minyak, ataupun anak lembu sapimu atau anak kambing dombamu, sampai engkau dibinasakannya.","Pepelakan maraneh kitu deui ingon-ingon, kabeh dikawasaan ku musuh keur dahareun maranehna, nepi ka maraneh paraeh langlayeuseun. Gandum, anggur, minyak jetun, sapi, domba, ku musuh moal aya anu dikarikeun. Maraneh tangtu paraeh."
Ulangan,1,52,They will besiege all of your villages until all of your high and fortified walls collapse – those in which you put your confidence throughout the land. They will besiege all your villages throughout the land theLord your God has given you.,"Engkau akan ditekannya di segala tempatmu, sampai runtuh tembok-tembokmu yang tinggi dan berkubu, yang kaupercayai itu di seluruh negerimu, bahkan engkau akan ditekan di dalam segala tempatmu, di seluruh negeri yang telah diberikan kepadamu oleh TUHAN, Allahmu.","Kota-kota di tanah anu ayeuna geus rek diserenkeun ku PANGERAN Allah maraneh, bakal gempur. Kuta-kutana anu luhur tur ditohagakeun sarta dipake andelan, kabeh runtuh."
Ulangan,1,53,"You will then eat your own offspring, the flesh of the sons and daughters theLord your God has given you, because of the severity of the siege by which your enemies will constrict you.","Dan engkau akan memakan buah kandunganmu, yakni daging anak-anakmu lelaki dan anak-anakmu perempuan yang diberikan kepadamu oleh TUHAN, Allahmu, --dalam keadaan susah dan sulit yang ditimbulkan musuhmu kepadamu.","Maraneh moal maranggih dahareun, lantaran kota-kota ditingker musuh. Awahing ku taya pisan dahareun, tungtungna anak oge paparin ti PANGERAN Allah maraneh, dihakan."
Ulangan,1,54,"The man among you who is by nature tender and sensitive will turn against his brother, his beloved wife, and his remaining children.","Dan orang laki-laki yang paling lemah dan paling manja di antaramu akan kesal terhadap saudaranya atau terhadap isterinya sendiri atau terhadap anak-anaknya yang masih tinggal padanya,","(28:54-55) Golongan ningrat ge ku sabab sarua ditingker musuh, sarua kabalangsakna. Sakumaha lemes budina ge mo burung nepi ka ngahakan anak da teu manggih deui dahareun. Malah nepi ka embung kasoro; ka dulur, ka pamajikan kameumeut, ka anak nu can kahakan, kuat teu mere."
Ulangan,1,55,"He will withhold from all of them his children’s flesh that he is eating (since there is nothing else left), because of the severity of the siege by which your enemy will constrict you in your villages.","sehingga kepada salah seorang dari mereka itu ia tidak mau memberikan sedikitpun dari daging anak-anaknya yang dimakannya, karena tidak ada lagi sesuatu yang ditinggalkan baginya, dalam keadaan susah dan sulit yang ditimbulkan musuhmu kepadamu di segala tempatmu.",
Ulangan,1,56,"Likewise, the most tender and delicate of your women, who would never think of putting even the sole of her foot on the ground because of her daintiness, will turn against her beloved husband, her sons and daughters,","Perempuan yang lemah dan manja di antaramu, yang tidak pernah mencoba menjejakkan telapak kakinya ke tanah karena sifatnya yang manja dan lemah itu, akan kesal terhadap suaminya sendiri atau terhadap anaknya laki-laki atau anaknya perempuan,","(28:56-57) Pon kitu keneh ningrat-ningrat wanitana, anu tuman tara nincak-nincak acan kana taneuh bawaning ku beunghar, sarua kabalangsakna lantaran dikepung musuh. Tungtungna da teu manggih deui dahareun, teu kalis ku lemes budi, orokna anu kakara borojol katut jeung balina pisan didahar. Ka salaki, kajeun sakumaha geugeutna, kitu deui ka barudakna, boro-boro mere, ngadaharna ge susulumputan."
Ulangan,1,57,"and will secretly eat her afterbirth and her newborn children (since she has nothing else), because of the severity of the siege by which your enemy will constrict you in your villages.","karena uri yang keluar dari kandungannya ataupun karena anak-anak yang dilahirkannya; sebab karena kekurangan segala-galanya ia akan memakannya dengan sembunyi-sembunyi, dalam keadaan susah dan sulit yang ditimbulkan musuhmu kepadamu di dalam tempatmu.",
Ulangan,1,58,"“If you refuse to obey all the words of this law, the things written in this scroll, and refuse to fear this glorious and awesome name, theLord your God,","Jika engkau tidak melakukan dengan setia segala perkataan hukum Taurat yang tertulis dalam kitab ini, dan engkau tidak takut akan Nama yang mulia dan dahsyat ini, yakni akan TUHAN, Allahmu,","Lamun maraneh ingkar tina sagala papakon anu aya dina ieu buku, teu ngupama kana pajenengan PANGERAN Allah maraneh anu luhung jeung pikahelokeun,"
Ulangan,1,59,"then theLord will increase your punishments and those of your descendants – great and long-lasting afflictions and severe, enduring illnesses.","maka TUHAN akan menimpakan pukulan-pukulan yang ajaib kepadamu, dan kepada keturunanmu, yakni pukulan-pukulan yang keras lagi lama dan penyakit-penyakit yang jahat lagi lama.",maraneh saanak incu ku Mantenna bakal disiksa ku rupa-rupa kasakit anu moal mental ku ubar; ku rupa-rupa kasakit tepa anu teu bisa dicegah.
Ulangan,1,60,"He will infect you with all the diseases of Egypt that you dreaded, and they will persistently afflict you.","Ia akan mendatangkan pula segala wabah Mesir yang kautakuti itu kepadamu, sehingga semuanya itu melekat padamu.","Panyakit-panyakit pikasieuneun anu ku maraneh kasaksian di Mesir, baris narajang ka maraneh, sarta maraneh moal bisa cageur."
Ulangan,1,61,"Moreover, theLord will bring upon you every kind of sickness and plague not mentioned in this scroll of commandments, until you have perished.","Juga berbagai-bagai penyakit dan pukulan, yang tidak tertulis dalam kitab Taurat ini, akan ditimbulkan TUHAN menimpa engkau, sampai engkau punah.",Ditambah deui ku rupa-rupa kasakit jeung rupa-rupa pagebug anu tacan kasebut dina ieu buku Hukum jeung pikukuh-pikukuh Allah. Maraneh tan wande tumpur.
Ulangan,1,62,"There will be very few of you left, though at one time you were as numerous as the stars in the sky, because you will have disobeyed theLord your God.","Dari pada kamu hanya sedikit orang yang tertinggal, padahal kamu dahulu seperti bintang-bintang di langit banyaknya--karena engkau tidak mendengarkan suara TUHAN, Allahmu.","Sanajan maraneh geus jadi mangpirang-pirang saperti bentang di langit oge mo burung beak. Nu harirup kari saeutik, lantaran geus ingkar ti PANGERAN Allah maraneh."
Ulangan,1,63,"This is what will happen: Just as theLord delighted to do good for you and make you numerous, he will take delight in destroying and decimating you. You will be uprooted from the land you are about to possess.","Seperti TUHAN bergirang karena kamu untuk berbuat baik kepadamu dan membuat kamu banyak, demikianlah TUHAN akan bergirang karena kamu untuk membinasakan dan memunahkan kamu, dan kamu akan dicabut dari tanah, ke mana engkau pergi untuk mendudukinya.","Sakumaha bareto PANGERAN ka maraneh maparin kamuktian jeung ngalobakeun bilangan maraneh kalawan gumbira manah, nya kitu keneh halna, kalawan gumbira manah Mantenna bakal ngabasmi, ngaburak-barik maraneh. Maraneh baris dirabut ti tanah anu ayeuna rek diancikan."
Ulangan,1,64,"TheLord will scatter you among all nations, from one end of the earth to the other. There you will worship other gods that neither you nor your ancestors have known, gods of wood and stone.","TUHAN akan menyerakkan engkau ke antara segala bangsa dari ujung bumi ke ujung bumi; di sanalah engkau akan beribadah kepada allah lain yang tidak dikenal olehmu ataupun oleh nenek moyangmu, yakni kepada kayu dan batu.","Ku PANGERAN bakal dipabalencarkeun ka bangsa-bangsa ti tungtung jagat ka tungtung jagat. Di ditu kudu kumawula ka allah-allah tina kayu tina batu, anu iraha teh teuing tadi-tadina ku maraneh disarembah, pon kitu ku karuhun."
Ulangan,1,65,"Among those nations you will have no rest nor will there be a place of peaceful rest for the soles of your feet, for there theLord will give you an anxious heart, failing eyesight, and a spirit of despair.","Engkau tidak akan mendapat ketenteraman di antara bangsa-bangsa itu dan tidak akan ada tempat berjejak bagi telapak kakimu; TUHAN akan memberikan di sana kepadamu hati yang gelisah, mata yang penuh rindu dan jiwa yang merana.","Di mana-mana maraneh teh moal manggih kaluginaan, moal boga tempat akuan. Ku PANGERAN bakal disiksa, dirungrung ku rasa mangpaung, pondok pikir pegat harepan."
Ulangan,1,66,Your life will hang in doubt before you; you will be terrified by night and day and will have no certainty of surviving from one day to the next.,"Hidupmu akan terkatung-katung, siang dan malam engkau akan terkejut dan kuatir akan hidupmu.","Hirup dikikintil ku balahi, beurang peuting gegebegan sieun jol sieun jol malakal-maot."
Ulangan,1,67,"In the morning you will say, ‘If only it were evening!’ And in the evening you will say, ‘I wish it were morning!’ because of the things you will fear and the things you will see.","Pada waktu pagi engkau akan berkata: Ah, kalau malam sekarang! dan pada waktu malam engkau akan berkata: Ah, kalau pagi sekarang! karena kejut memenuhi hatimu, dan karena apa yang dilihat matamu.","Hate teu kendat lumenyap ku sagala tetenjoan. Bray beurang hayang geura-geura peuting, reup peuting hayang geura-geura beurang."
Ulangan,1,68,"Then theLord will make you return to Egypt by ship, over a route I said to you that you would never see again. There you will sell yourselves to your enemies as male and female slaves, but no one will buy you.” Ulangan 29","TUHAN akan membawa engkau kembali ke Mesir dengan kapal, melalui jalan yang telah Kukatakan kepadamu: Engkau tidak akan melihatnya lagi, dan di sana kamu akan menawarkan diri kepada musuhmu sebagai budak lelaki dan budak perempuan, tetapi tidak ada pembeli."" Ulangan 29","Maraneh ku PANGERAN bakal diiangkeun, dipiceun deui ka Mesir, teu kalis ku geus ngandika yen hamo malikkeun deui maraneh ka ditu. Di ditu maraneh bakal nawar-nawarkeun maneh ngajual badan ka musuh, keun bae jadi abid ge, tapi saurang ge taya anu daekeun meuli."" Ulangan 29"
Wahyu,1,1,"The revelation of Jesus Christ, which God gave him to show his servants what must happen very soon. He made it clear by sending his angel to his servant John,","Inilah wahyu Yesus Kristus, yang dikaruniakan Allah kepada-Nya, supaya ditunjukkan-Nya kepada hamba-hamba-Nya apa yang harus segera terjadi. Dan oleh malaikat-Nya yang diutus-Nya, Ia telah menyatakannya kepada hamba-Nya Yohanes.","Ieu kitab medar wahyu ti Allah ka Yesus Kristus ngeunaan perkara-perkara anu geus meh kajadian, supaya ku Anjeunna ditembongkeun ka abdi-abdi-Na. Kristus ngutus malaikat-Na nembongkeun ieu wahyu ka Yohanes, abdi-Na."
Wahyu,1,2,who then testified to everything that he saw concerning the word of God and the testimony about Jesus Christ.,"Yohanes telah bersaksi tentang firman Allah dan tentang kesaksian yang diberikan oleh Yesus Kristus, yaitu segala sesuatu yang telah dilihatnya.","Yohanes medar sagala titingalianana anu diebrehkeun ku Yesus Kristus, nya eta amanat Allah jeung perkara-perkara anu sayaktina."
Wahyu,1,3,"Blessed is the one who reads the words of this prophecy aloud, and blessed are those who hear and obey the things written in it, because the time is near!","Berbahagialah ia yang membacakan dan mereka yang mendengarkan kata-kata nubuat ini, dan yang menuruti apa yang ada tertulis di dalamnya, sebab waktunya sudah dekat.","Bagja anu maca ieu kitab, anu ngadenge ieu ucapan nubuat sabda Allah, jeung ngimankeun ka sakur anu ditulis dina ieu kitab! Sabab sakur anu diwahyukeunana teh geus tereh bukti."
Wahyu,1,4,"From John, to the seven churches that are in the province of Asia: Grace and peace to you from “he who is,” and who was, and who is still to come, and from the seven spirits who are before his throne,","Dari Yohanes kepada ketujuh jemaat yang di Asia Kecil: Kasih karunia dan damai sejahtera menyertai kamu, dari Dia, yang ada dan yang sudah ada dan yang akan datang, dan dari ketujuh roh yang ada di hadapan takhta-Nya,","Dulur-dulur di tujuh jamaah di wilayah Asia! Kaula Yohanes. Mugia dulur-dulur dipaparin rahmat rahayu ti Allah, Allah nu keur aya, nu geus aya, jeung nu aya saterusna, jeung ti tujuh roh anu aya di hadirat tahta Allah,"
Wahyu,1,5,"and from Jesus Christ – the faithful witness, the firstborn from among the dead, the ruler over the kings of the earth. To the one who loves us and has set us free from our sins at the cost of his own blood","dan dari Yesus Kristus, Saksi yang setia, yang pertama bangkit dari antara orang mati dan yang berkuasa atas raja-raja bumi ini. Bagi Dia, yang mengasihi kita dan yang telah melepaskan kita dari dosa kita oleh darah-Nya--","jeung ti Yesus Kristus, Saksi anu satia, Putra cikal, anu pangheulana digugahkeun tina maot, panguasa raja-raja saalam dunya. Kristus teh asih ka urang, pupus-Na teh ngajait urang tina dosa,"
Wahyu,1,6,"and has appointed us as a kingdom, as priests serving his God and Father – to him be the glory and the power for ever and ever! Amen.","dan yang telah membuat kita menjadi suatu kerajaan, menjadi imam-imam bagi Allah, Bapa-Nya, --bagi Dialah kemuliaan dan kuasa sampai selama-lamanya. Amin.","sarta urang dijadikeun hiji karajaan imam-imam anu kumureb ka Allah, Panutan jeung Rama Anjeunna. Kaagungan, kakawasaan, kasanggakeun ka Yesus Kristus salalanggengna! Amin."
Wahyu,1,7,"(Look!He is returning with the clouds, and every eye will see him, even those who pierced him, and all the tribes on the earth will mourn because of him. This will certainly come to pass! Amen.)","Lihatlah, Ia datang dengan awan-awan dan setiap mata akan melihat Dia, juga mereka yang telah menikam Dia. Dan semua bangsa di bumi akan meratapi Dia. Ya, amin.","Tenjo, Kristus geus sumping dina mega! Bakal katembong ku saban jalma, kaasup jalma-jalma anu numbak ka Anjeunna. Jelema saalam dunya bakal tingkoceak nenjo Anjeunna. Geus pasti!"
Wahyu,1,8,"“I am the Alpha and the Omega,” says the Lord God – the one who is, and who was, and who is still to come – the All-Powerful!","""Aku adalah Alfa dan Omega, firman Tuhan Allah, yang ada dan yang sudah ada dan yang akan datang, Yang Mahakuasa.""","""Kami teh Nu Awal jeung Nu Panutup,"" dawuhan Pangeran, Allah Nu Maha Kawasa, nu aya, nu geus aya, nu aya saterusna."
Wahyu,1,9,"I, John, your brother and the one who shares with you in the persecution, kingdom, and endurance that are in Jesus, was on the island called Patmos because of the word of God and the testimony about Jesus.","Aku, Yohanes, saudara dan sekutumu dalam kesusahan, dalam Kerajaan dan dalam ketekunan menantikan Yesus, berada di pulau yang bernama Patmos oleh karena firman Allah dan kesaksian yang diberikan oleh Yesus.","Kaula Yohanes dulur aranjeun, panganut Yesus, batur tabah dina kasangsaraan anu kasorang ku sakabeh warga Pamarentahan Allah. Kaula aya di pulo Patmos keur dibuang, lantaran ngembarkeun sabda Allah jeung perkara-perkara anu sayaktina anu diebrehkeun ku Yesus."
Wahyu,1,10,"I was in the Spirit on the Lord’s Day when I heard behind me a loud voice like a trumpet,","Pada hari Tuhan aku dikuasai oleh Roh dan aku mendengar dari belakangku suatu suara yang nyaring, seperti bunyi sangkakala,","Dina Poean Gusti, kaula kapurba ku Roh Allah, ngadenge anu sasauran ti tukangeun, gentrana tarik kawas sora tarompet, kieu:"
Wahyu,1,11,"saying: “Write in a book what you see and send it to the seven churches – to Ephesus, Smyrna, Pergamum, Thyatira, Sardis, Philadelphia, and Laodicea.”","katanya: ""Apa yang engkau lihat, tuliskanlah di dalam sebuah kitab dan kirimkanlah kepada ketujuh jemaat ini: ke Efesus, ke Smirna, ke Pergamus, ke Tiatira, ke Sardis, ke Filadelfia dan ke Laodikia.""","""Tetenjoan maneh tuliskeun, bukuna kirimkeun ka tujuh jamaah di Epesus, Semirna, Pergamus, Tiatira, Sardis, Piladelpia, jeung Laodikea."""
Wahyu,1,12,"I turned to see whose voice was speaking to me, and when I did so, I saw seven golden lampstands,","Lalu aku berpaling untuk melihat suara yang berbicara kepadaku. Dan setelah aku berpaling, tampaklah kepadaku tujuh kaki dian dari emas.",Kaula malik hayang nenjo anu sasauranana. Kaula ningal tujuh suku lampu emas.
Wahyu,1,13,and in the midst of the lampstands was onelike a son of man. He was dressed in a robe extending down to his feet and he wore a wide golden belt around his chest.,"Dan di tengah-tengah kaki dian itu ada seorang serupa Anak Manusia, berpakaian jubah yang panjangnya sampai di kaki, dan dadanya berlilitkan ikat pinggang dari emas.","Di antara eta barang aya hiji wujud anu siga manusa, nganggo jubah panjang ngangsar kana sampeana-Na, harigu-Na nganggo beulitan emas."
Wahyu,1,14,"His head and hair were as white as wool, even as white as snow, and his eyes were like a fiery flame.","Kepala dan rambut-Nya putih bagaikan bulu yang putih metah, dan mata-Nya bagaikan nyala api.","Rambut-Na bodas kawas kapas atawa kawas salju, soca-Na hurung siga seuneu,"
Wahyu,1,15,"His feet were like polished bronze refined in a furnace, and his voice was like the roar of many waters.",Dan kaki-Nya mengkilap bagaikan tembaga membara di dalam perapian; suara-Nya bagaikan desau air bah.,"sampeana-Na gilap kawas tambaga beunang nyaling, gentra-Na sada guruhna curug."
Wahyu,1,16,"He held seven stars in his right hand, and a sharp double-edged sword extended out of his mouth. His face shone like the sun shining at full strength.","Dan di tangan kanan-Nya Ia memegang tujuh bintang dan dari mulut-Nya keluar sebilah pedang tajam bermata dua, dan wajah-Nya bersinar-sinar bagaikan matahari yang terik.","Panangan tengen-Na nyepeng tujuh bentang, tina baham-Na bijil pedang anu dua seuseukeutna. Raray-Na moncorong lir srangenge keur manceran."
Wahyu,1,17,"When I saw him I fell down at his feet as though I were dead, but he placed his right hand on me and said: “Do not be afraid! I am the first and the last,","Ketika aku melihat Dia, tersungkurlah aku di depan kaki-Nya sama seperti orang yang mati; tetapi Ia meletakkan tangan kanan-Nya di atasku, lalu berkata: ""Jangan takut! Aku adalah Yang Awal dan Yang Akhir,","Bruk kaula ngarumpuyuk kana sampeana-Na, ngalumbuk kawas nu paeh. Anjeunna nyabak ka kaula ku panangan tengen bari ngalahir, ""Ulah sieun! Ieu Kami, Nu Awal jeung Nu Panutup."
Wahyu,1,18,"and the one who lives! I was dead, but look, now I am alive – forever and ever – and I hold the keys of death and of Hades!","dan Yang Hidup. Aku telah mati, namun lihatlah, Aku hidup, sampai selama-lamanya dan Aku memegang segala kunci maut dan kerajaan maut.","Kami teh anu jumeneng. Kami geus paeh, tapi ayeuna Kami hirup salalanggengna. Kami kawasa kana paeh jeung ka tempat nu paraeh."
Wahyu,1,19,"Therefore write what you saw, what is, and what will be after these things.","Karena itu tuliskanlah apa yang telah kaulihat, baik yang terjadi sekarang maupun yang akan terjadi sesudah ini.","Tuliskeun sakur anu katenjo, boh nu ayeuna boh nu bakal kajadian sanggeusna."
Wahyu,1,20,The mystery of the seven stars that you saw in my right hand and the seven golden lampstands is this: The seven stars are the angels of the seven churches and the seven lampstands are the seven churches. Wahyu 2,"Dan rahasia ketujuh bintang yang telah kaulihat pada tangan kanan-Ku dan ketujuh kaki dian emas itu: ketujuh bintang itu ialah malaikat ketujuh jemaat dan ketujuh kaki dian itu ialah ketujuh jemaat."" Wahyu 2","Kieu harti rasiah ieu tujuh bentang dina leungeun katuhu Kami jeung ieu tujuh suku lampu emas: Tujuh bentang hartina tujuh malaikat ti tujuh jamaah, tujuh suku lampu hartina tujuh jamaah."" Wahyu 2"
Wahyu,1,21,"I have given her time to repent, but she is not willing to repent of her sexual immorality.","Dan Aku telah memberikan dia waktu untuk bertobat, tetapi ia tidak mau bertobat dari zinahnya.","Si Isebel ku Kami geus ditempoan sina tobat, tapi teu tobat-tobat, tetep bae nyieun kaaeban."
Wahyu,1,22,"Look! I am throwing her onto a bed of violent illness, and those who commit adultery with her into terrible suffering, unless they repent of her deeds.","Lihatlah, Aku akan melemparkan dia ke atas ranjang orang sakit dan mereka yang berbuat zinah dengan dia akan Kulemparkan ke dalam kesukaran besar, jika mereka tidak bertobat dari perbuatan-perbuatan perempuan itu.","Ku sabab kitu ku Kami rek dibantingkeun kana pangedenganana, sarta anu lalacur ka manehna sina narandangan kanyeri anu taya papadana, sarta rek dijalankeun ayeuna keneh ku Kami, kajaba lamun tarobat teu marilu deui jahat jeung eta awewe."
Wahyu,1,23,"Furthermore, I will strike her followers with a deadly disease, and then all the churches will know that I am the one who searches minds and hearts. I will repay each one of you what your deeds deserve.","Dan anak-anaknya akan Kumatikan dan semua jemaat akan mengetahui, bahwa Akulah yang menguji batin dan hati orang, dan bahwa Aku akan membalaskan kepada kamu setiap orang menurut perbuatannya.","Panganutna kabeh rek dipaehan, supaya jamaah-jamaah nyaraho yen Kami teh anu nyaho kana pikiran jeung angen-angen tiap manusa. Unggal jalma ku Kami rek dibales satimpal jeung lampahna."
